             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458347.845138889, A.D. 2018-Aug-17 08:17:00.0000,  7.974485932020119E-01, -6.199116619516212E-01, -4.910068409711154E-03,  5.211481674415993E-03,  8.552781858702892E-03, -9.729627190093362E-04,  5.833670457181885E-03,  1.010068728451325E+00, -1.129926252460603E-03,
2458348.345138889, A.D. 2018-Aug-17 20:17:00.0000,  8.000257161746357E-01, -6.156129972795580E-01, -5.396356469447339E-03,  5.096908904930252E-03,  8.641793199356334E-03, -9.721786590434689E-04,  5.830269556443748E-03,  1.009479880742259E+00, -1.225478404657595E-03,
2458348.845138889, A.D. 2018-Aug-18 08:17:00.0000,  8.025454004790157E-01, -6.112699518413642E-01, -5.882236310456872E-03,  4.981726475909483E-03,  8.730306415424344E-03, -9.713298603143824E-04,  5.826592602306321E-03,  1.008843235868774E+00, -1.321115782185502E-03,
2458349.345138889, A.D. 2018-Aug-18 20:17:00.0000,  8.050073396980858E-01, -6.068827723915816E-01, -6.367675600127489E-03,  4.865928776698151E-03,  8.818331606050936E-03, -9.704159111465847E-04,  5.822639337282531E-03,  1.008158749248366E+00, -1.416846166939410E-03,
2458349.845138889, A.D. 2018-Aug-19 08:17:00.0000,  8.074112268611771E-01, -6.024516993496288E-01, -6.852640818314206E-03,  4.749516527491584E-03,  8.905881986598566E-03, -9.694335913423848E-04,  5.818409487646526E-03,  1.007426373486872E+00, -1.512673908963648E-03,
2458350.345138889, A.D. 2018-Aug-19 20:17:00.0000,  8.097565534586609E-01, -5.979771092282949E-01, -7.337136506569471E-03,  4.632015529400957E-03,  8.992635266621246E-03, -9.684731983352668E-04,  5.813902320947627E-03,  1.006645981764390E+00, -1.608787319178693E-03,
2458350.845138889, A.D. 2018-Aug-20 08:17:00.0000,  8.120431700704674E-01, -5.934591170789431E-01, -7.821095595564365E-03,  4.514345723887377E-03,  9.079257415090962E-03, -9.673515638831704E-04,  5.809117868504764E-03,  1.005817579503623E+00, -1.704840681610833E-03,
2458351.345138889, A.D. 2018-Aug-20 20:17:00.0000,  8.142691595536002E-01, -5.888995109232751E-01, -8.304503299387186E-03,  4.392189341279101E-03,  9.161712945719632E-03, -9.662398787556926E-04,  5.804053585501756E-03,  1.004940726083309E+00, -1.801976733719185E-03,
2458351.845138889, A.D. 2018-Aug-21 08:17:00.0000,  8.164355425168184E-01, -5.842972057782262E-01, -8.787310368401316E-03,  4.273233132135788E-03,  9.247432649268368E-03, -9.649764200401322E-04,  5.798710823675847E-03,  1.004015655549497E+00, -1.898327072110759E-03,
2458352.345138889, A.D. 2018-Aug-21 20:17:00.0000,  8.185422832911816E-01, -5.796521513734069E-01, -9.269467599039532E-03,  4.153619309433631E-03,  9.332711534135570E-03, -9.636403550219800E-04,  5.793089632978001E-03,  1.003042376550926E+00, -1.994811883497082E-03,
2458352.845138889, A.D. 2018-Aug-22 08:17:00.0000,  8.205890502935851E-01, -5.749645673116357E-01, -9.750938510988462E-03,  4.033336267593703E-03,  9.417551989164986E-03, -9.622310175738053E-04,  5.787189615008140E-03,  1.002020820106763E+00, -2.091438051693051E-03,
2458353.345138889, A.D. 2018-Aug-22 20:17:00.0000,  8.225755062393806E-01, -5.702346727074881E-01, -1.023168645031155E-02,  3.912373173087237E-03,  9.501955735452906E-03, -9.607480786480346E-04,  5.781010354386346E-03,  1.000950914296204E+00, -2.188211400834784E-03,
2458353.845138889, A.D. 2018-Aug-23 08:17:00.0000,  8.245013082050453E-01, -5.654626831603156E-01, -1.071167408729603E-02,  3.790718461976567E-03,  9.585930930806648E-03, -9.591899456911768E-04,  5.774551409208551E-03,  9.998325826059316E-01, -2.285141936208673E-03,
2458354.345138889, A.D. 2018-Aug-23 20:17:00.0000,  8.263661072897145E-01, -5.606488132411027E-01, -1.119086381044878E-02,  3.668358579622736E-03,  9.669476588644439E-03, -9.575563007436458E-04,  5.767812317983958E-03,  9.986657451312910E-01, -2.382236002332531E-03,
2458354.845138889, A.D. 2018-Aug-24 08:17:00.0000,  8.281695482634590E-01, -5.557932765540201E-01, -1.166921767490102E-02,  3.545285030430639E-03,  9.752599624787198E-03, -9.558463818388598E-04,  5.760792598322832E-03,  9.974503183490893E-01, -2.479500154817763E-03,
2458355.345138889, A.D. 2018-Aug-24 20:17:00.0000,  8.299112709825240E-01, -5.508962839341420E-01, -1.214669735248918E-02,  3.421483446032807E-03,  9.835300746255271E-03, -9.540594232465377E-04,  5.753491748161341E-03,  9.961862153296683E-01, -2.576942188689057E-03,
2458355.845138889, A.D. 2018-Aug-25 08:17:00.0000,  8.315909073325574E-01, -5.459580466118598E-01, -1.262326425119998E-02,  3.296938969060395E-03,  9.917580412402522E-03, -9.521949115906393E-04,  5.745909241584755E-03,  9.948733450137155E-01, -2.674570150782343E-03,
2458356.345138889, A.D. 2018-Aug-25 20:17:00.0000,  8.332080843416365E-01, -5.409787729890427E-01, -1.309887914670770E-02,  3.171642243234707E-03,  9.999444688533386E-03, -9.502514968215529E-04,  5.738044533685221E-03,  9.935116130533603E-01, -2.772390473112881E-03,
2458356.845138889, A.D. 2018-Aug-26 08:17:00.0000,  8.347624217258273E-01, -5.359586716383022E-01, -1.357350254723775E-02,  3.045578313492364E-03,  1.008089104438799E-02, -9.482288427585306E-04,  5.729897058642680E-03,  9.921009214798973E-01, -2.870409447552611E-03,
2458357.345138889, A.D. 2018-Aug-26 20:17:00.0000,  8.362535321701507E-01, -5.308979501291318E-01, -1.404709453415637E-02,  2.918731974467824E-03,  1.016192617742081E-02, -9.461256441116839E-04,  5.721466227545647E-03,  9.906411683264627E-01, -2.968638525747618E-03,
2458357.845138889, A.D. 2018-Aug-27 08:17:00.0000,  8.376810210168933E-01, -5.257968141732952E-01, -1.451961465695482E-02,  2.791089517193333E-03,  1.024254903684062E-02, -9.439412373662669E-04,  5.712751424533937E-03,  9.891322469601715E-01, -3.067083579946493E-03,
2458358.345138889, A.D. 2018-Aug-27 20:17:00.0000,  8.390444863736729E-01, -5.206554704888722E-01, -1.499102232522160E-02,  2.662635812004805E-03,  1.032275857930891E-02, -9.416753149354679E-04,  5.703752016504911E-03,  9.875740477627005E-01, -3.165751630455288E-03,
2458358.845138889, A.D. 2018-Aug-28 08:17:00.0000,  8.403435192416799E-01, -5.154741237133557E-01, -1.546127606388699E-02,  2.533356748607800E-03,  1.040256024125470E-02, -9.393257134630991E-04,  5.694467344470656E-03,  9.859664566338284E-01, -3.264652162646626E-03,
2458359.345138889, A.D. 2018-Aug-28 20:17:00.0000,  8.415777029260276E-01, -5.102529784488548E-01, -1.593033402633821E-02,  2.403236472678809E-03,  1.048195266433158E-02, -9.368920404059297E-04,  5.684896727362243E-03,  9.843093556501267E-01, -3.363792403794473E-03,
2458359.845138889, A.D. 2018-Aug-29 08:17:00.0000,  8.427466128695084E-01, -5.049922391891130E-01, -1.639815392585104E-02,  2.272259110270027E-03,  1.056093624667097E-02, -9.343732942819758E-04,  5.675039461272399E-03,  9.826026229338283E-01, -3.463180433137533E-03,
2458360.345138889, A.D. 2018-Aug-29 20:17:00.0000,  8.438498164992303E-01, -4.996921102906314E-01, -1.686469296507482E-02,  2.140408511189745E-03,  1.063951128891739E-02, -9.317684130936029E-04,  5.664894818929330E-03,  9.808461325617264E-01, -3.562824397024344E-03,
2458360.845138889, A.D. 2018-Aug-30 08:17:00.0000,  8.448868730774093E-01, -4.943527959825612E-01, -1.732990780105721E-02,  2.007668078837610E-03,  1.071767782873939E-02, -9.290763032657639E-04,  5.654462049341772E-03,  9.790397545037133E-01, -3.662732562798953E-03,
2458361.345138889, A.D. 2018-Aug-30 20:17:00.0000,  8.458573334352917E-01, -4.889745005892826E-01, -1.779375454294787E-02,  1.874020785667652E-03,  1.079543560940801E-02, -9.262958385868602E-04,  5.643740377508485E-03,  9.771833545724852E-01, -3.762913288683289E-03,
2458361.845138889, A.D. 2018-Aug-31 08:17:00.0000,  8.467607398253562E-01, -4.835574285591723E-01, -1.825618871595467E-02,  1.739449254297096E-03,  1.087278426557188E-02, -9.234258299551959E-04,  5.632729004150949E-03,  9.752767943772558E-01, -3.863375042641450E-03,
2458362.345138889, A.D. 2018-Aug-31 20:17:00.0000,  8.475966496193817E-01, -4.781017259202595E-01, -1.871715812613239E-02,  1.604095526017881E-03,  1.095011512953462E-02, -9.204175131476855E-04,  5.621427058450869E-03,  9.733199231405111E-01, -3.964179975221973E-03,
2458362.845138889, A.D. 2018-Sep-01 08:17:00.0000,  8.483646192704399E-01, -4.726075192206540E-01, -1.917660754489453E-02,  1.467621469578648E-03,  1.102664308619315E-02, -9.173647184732502E-04,  5.609833637105203E-03,  9.713125844601780E-01, -4.065225165426958E-03,
2458363.345138889, A.D. 2018-Sep-01 20:17:00.0000,  8.490641073547385E-01, -4.670751523850798E-01, -1.963450734005195E-02,  1.330167010175908E-03,  1.110275702671138E-02, -9.142186984261554E-04,  5.597947980151987E-03,  9.692546467529217E-01, -4.166577529241203E-03,
2458363.845138889, A.D. 2018-Sep-02 08:17:00.0000,  8.496946199690022E-01, -4.615048309852267E-01, -2.009081045248683E-02,  1.191715437725432E-03,  1.117845948525659E-02, -9.109778551820980E-04,  5.585769188153411E-03,  9.671459542859121E-01, -4.268245715903625E-03,
2458364.345138889, A.D. 2018-Sep-02 20:17:00.0000,  8.502556531105486E-01, -4.558967620835219E-01, -2.054546917287817E-02,  1.052245785411902E-03,  1.125374678804228E-02, -9.076408812254077E-04,  5.573296335882365E-03,  9.649863468610418E-01, -4.370238916271539E-03,
