             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455197.916666667, A.D. 2010-Jan-01 10:00:00.0000, -1.831791571142579E-01,  9.660850495686235E-01, -2.153866930028896E-05, -1.717567281200924E-02, -3.267380691254816E-03,  8.351283825338751E-07,  5.679055536927589E-03,  9.832979848779383E-01, -1.051805926886187E-05,
2455197.958333333, A.D. 2010-Jan-01 11:00:00.0000, -1.838947611470058E-01,  9.659486492542073E-01, -2.150386281056663E-05, -1.717331934961433E-02, -3.279834155068283E-03,  8.355696626493275E-07,  5.679053039378059E-03,  9.832975524406425E-01, -1.023894538375396E-05,
2455198.000000000, A.D. 2010-Jan-01 12:00:00.0000, -1.846102669425225E-01,  9.658117300761501E-01, -2.146903961711205E-05, -1.717095742457933E-02, -3.292286146563413E-03,  8.359301525667764E-07,  5.679050608985558E-03,  9.832971316312255E-01, -9.959922529462705E-06,
2455198.041666667, A.D. 2010-Jan-01 13:00:00.0000, -1.853256741481548E-01,  9.656742920957300E-01, -2.143420308732681E-05, -1.716858703479476E-02, -3.304736669046849E-03,  8.362098014843817E-07,  5.679048245727133E-03,  9.832967224457133E-01, -9.680999393368016E-06,
2455198.083333333, A.D. 2010-Jan-01 14:00:00.0000, -1.860409824111580E-01,  9.655363353740870E-01, -2.139935659035564E-05, -1.716620817799512E-02, -3.317185725775241E-03,  8.364085743186059E-07,  5.679045949577742E-03,  9.832963248797703E-01, -9.402184647974876E-06,
2455198.125000000, A.D. 2010-Jan-01 15:00:00.0000, -1.867561913786901E-01,  9.653978599722284E-01, -2.136450349633931E-05, -1.716382085175990E-02, -3.329633319952061E-03,  8.365264517262719E-07,  5.679043720510260E-03,  9.832959389287003E-01, -9.123486948261484E-06,
2455198.166666667, A.D. 2010-Jan-01 16:00:00.0000, -1.874713006978046E-01,  9.652588659510273E-01, -2.132964717626533E-05, -1.716142505351466E-02, -3.342079454724411E-03,  8.365634301137968E-07,  5.679041558495483E-03,  9.832955645874457E-01, -8.844914928992603E-06,
2455198.208333333, A.D. 2010-Jan-01 17:00:00.0000, -1.881863100154450E-01,  9.651193533712280E-01, -2.129479100062310E-05, -1.715902078053225E-02, -3.354524133179900E-03,  8.365195216402693E-07,  5.679039463502128E-03,  9.832952018505912E-01, -8.566477202080483E-06,
2455198.250000000, A.D. 2010-Jan-01 18:00:00.0000, -1.889012189784377E-01,  9.649793222934467E-01, -2.125993833915500E-05, -1.715660802993409E-02, -3.366967358343515E-03,  8.363947542079597E-07,  5.679037435496846E-03,  9.832948507123611E-01, -8.288182353925990E-06,
2455198.291666667, A.D. 2010-Jan-01 19:00:00.0000, -1.896160272334862E-01,  9.648387727781762E-01, -2.122509256015908E-05, -1.715418679869146E-02, -3.379409133174561E-03,  8.361891714548825E-07,  5.679035474444221E-03,  9.832945111666250E-01, -8.010038942821440E-06,
