            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2454753.500000000, A.D. 2008-Oct-14 00:00:00.0000,      65.182363,  3.312215083029292E+08, -6.943288898755485E+08, -4.529531751410156E+06,  1.164110039319654E+01,  6.250987981150486E+00, -2.864654000002815E-01,
2454756.500000000, A.D. 2008-Oct-17 00:00:00.0000,      65.182378,  3.342357449033879E+08, -6.927016870508726E+08, -4.603730915502340E+06,  1.161620385337579E+01,  6.304802604757141E+00, -2.860603787303786E-01,
2454759.500000000, A.D. 2008-Oct-20 00:00:00.0000,      65.182398,  3.372430266688424E+08, -6.910609287969962E+08, -4.677845758711487E+06,  1.158949907642064E+01,  6.354158661291926E+00, -2.858328852638214E-01,
2454762.500000000, A.D. 2008-Oct-23 00:00:00.0000,      65.182422,  3.402440614854371E+08, -6.894068912944436E+08, -4.751874163656414E+06,  1.156460281242644E+01,  6.408474092549870E+00, -2.853928860058459E-01,
2454765.500000000, A.D. 2008-Oct-26 00:00:00.0000,      65.182451,  3.432383785458025E+08, -6.877390885846987E+08, -4.825801007446617E+06,  1.153896520691231E+01,  6.461367578173332E+00, -2.850025257692854E-01,
2454768.500000000, A.D. 2008-Oct-29 00:00:00.0000,      65.182483,  3.462259185544574E+08, -6.860579422210988E+08, -4.899640536945462E+06,  1.151476173228157E+01,  6.511972576383962E+00, -2.846664736953337E-01,
2454771.500000000, A.D. 2008-Nov-01 00:00:00.0000,      65.182520,  3.492067581268795E+08, -6.843628987294984E+08, -4.973367655254096E+06,  1.148542294573878E+01,  6.565172185707040E+00, -2.842880015642755E-01,
2454774.500000000, A.D. 2008-Nov-04 00:00:00.0000,      65.182561,  3.521803690416891E+08, -6.826546161846828E+08, -5.047009711246550E+06,  1.145927336720496E+01,  6.616109879483945E+00, -2.839357822755488E-01,
2454777.500000000, A.D. 2008-Nov-07 00:00:00.0000,      65.182605,  3.551473039026319E+08, -6.809330135643346E+08, -5.120553258485764E+06,  1.143357109076857E+01,  6.668191734305985E+00, -2.835157975516496E-01,
2454780.500000000, A.D. 2008-Nov-10 00:00:00.0000,      65.182654,  3.581070903349560E+08, -6.791978735447328E+08, -5.193992897527307E+06,  1.140455641955434E+01,  6.718539942303652E+00, -2.831988542812205E-01,
2454783.500000000, A.D. 2008-Nov-13 00:00:00.0000,      65.182706,  3.610601273904380E+08, -6.774495829233965E+08, -5.267335279003978E+06,  1.137915063403779E+01,  6.772661303593401E+00, -2.826887273672649E-01,
2454786.500000000, A.D. 2008-Nov-16 00:00:00.0000,      65.182762,  3.640059478966514E+08, -6.756875308132086E+08, -5.340560513942122E+06,  1.135120185533066E+01,  6.824381623047801E+00, -2.822817726786608E-01,
2454789.500000000, A.D. 2008-Nov-19 00:00:00.0000,      65.182821,  3.669443050726300E+08, -6.739123261177826E+08, -5.413691060770512E+06,  1.132345195952865E+01,  6.873257540692750E+00, -2.819655372402234E-01,
2454792.500000000, A.D. 2008-Nov-22 00:00:00.0000,      65.182883,  3.698756380959578E+08, -6.721237033088908E+08, -5.486707264359593E+06,  1.129375761815629E+01,  6.926441477394516E+00, -2.814996120377171E-01,
2454795.500000000, A.D. 2008-Nov-25 00:00:00.0000,      65.182949,  3.727993858466883E+08, -6.703219888765448E+08, -5.559624918978035E+06,  1.126656776266286E+01,  6.976034008648838E+00, -2.811180996164713E-01,
2454798.500000000, A.D. 2008-Nov-28 00:00:00.0000,      65.183017,  3.757161449326605E+08, -6.685071194998983E+08, -5.632431602565914E+06,  1.123911096696474E+01,  7.027626569625792E+00, -2.806546895486939E-01,
2454801.500000000, A.D. 2008-Dec-01 00:00:00.0000,      65.183088,  3.786253794495184E+08, -6.666786576742108E+08, -5.705114660303056E+06,  1.120769372649983E+01,  7.079305425753540E+00, -2.802348554153959E-01,
2454804.500000000, A.D. 2008-Dec-04 00:00:00.0000,      65.183162,  3.815270924259920E+08, -6.648372672038877E+08, -5.777695538712263E+06,  1.118107595459384E+01,  7.131225950495446E+00, -2.797296671277008E-01,
2454807.500000000, A.D. 2008-Dec-07 00:00:00.0000,      65.183238,  3.844211644395595E+08, -6.629824182392199E+08, -5.850152115236521E+06,  1.115086784727244E+01,  7.181155499113515E+00, -2.793236235778846E-01,
2454810.500000000, A.D. 2008-Dec-10 00:00:00.0000,      65.183316,  3.873073660891537E+08, -6.611146891806358E+08, -5.922505005738050E+06,  1.112084858646074E+01,  7.229402583316195E+00, -2.789687111707160E-01,
2454813.500000000, A.D. 2008-Dec-13 00:00:00.0000,      65.183396,  3.901863259774347E+08, -6.592338879878757E+08, -5.994735710587978E+06,  1.109164883722649E+01,  7.282668049879256E+00, -2.784023551821386E-01,
2454816.500000000, A.D. 2008-Dec-16 00:00:00.0000,      65.183477,  3.930573173858174E+08, -6.573398803689165E+08, -6.066845828278899E+06,  1.106189791349841E+01,  7.331559078227725E+00, -2.779906720691381E-01,
2454819.500000000, A.D. 2008-Dec-19 00:00:00.0000,      65.183561,  3.959207243006181E+08, -6.554328801352737E+08, -6.138835729407281E+06,  1.103175315378640E+01,  7.382623409770792E+00, -2.774953705653656E-01,
2454822.500000000, A.D. 2008-Dec-22 00:00:00.0000,      65.183645,  3.987761144335533E+08, -6.535125281426013E+08, -6.210693306807250E+06,  1.099898752001715E+01,  7.434201529864000E+00, -2.770033524101909E-01,
2454825.500000000, A.D. 2008-Dec-25 00:00:00.0000,      65.183730,  4.016233550941436E+08, -6.515796036180329E+08, -6.282445431170017E+06,  1.097118162772890E+01,  7.482887072019729E+00, -2.765362594810581E-01,
2454828.500000000, A.D. 2008-Dec-28 00:00:00.0000,      65.183816,  4.044628031250858E+08, -6.496335503983781E+08, -6.354063187353313E+06,  1.093929688667995E+01,  7.532325570350080E+00, -2.760782585067134E-01,
2454831.500000000, A.D. 2008-Dec-31 00:00:00.0000,      65.183903,  4.072940733641973E+08, -6.476746584336672E+08, -6.425559117604882E+06,  1.090745309501721E+01,  7.581314309130904E+00, -2.756302672246727E-01,
2454834.500000000, A.D. 2009-Jan-03 00:00:00.0000,      66.183990,  4.101176175554335E+08, -6.457028733552117E+08, -6.496922844111830E+06,  1.087759666324322E+01,  7.633715132865703E+00, -2.750126001714039E-01,
2454837.500000000, A.D. 2009-Jan-06 00:00:00.0000,      66.184077,  4.129326526028119E+08, -6.437178940945252E+08, -6.568149841289371E+06,  1.084424982773094E+01,  7.681588652264256E+00, -2.745926054227450E-01,
2454840.500000000, A.D. 2009-Jan-09 00:00:00.0000,      66.184164,  4.157394760759702E+08, -6.417203498253249E+08, -6.639255850966752E+06,  1.081242692196038E+01,  7.731464627900516E+00, -2.740706972884297E-01,
2454843.500000000, A.D. 2009-Jan-12 00:00:00.0000,      66.184250,  4.185380067147211E+08, -6.397098556260945E+08, -6.710223090669870E+06,  1.077980414153785E+01,  7.782148859587918E+00, -2.735131071429748E-01,
2454846.500000000, A.D. 2009-Jan-15 00:00:00.0000,      66.184335,  4.213280020426660E+08, -6.376869288697789E+08, -6.781070794153333E+06,  1.075002793026632E+01,  7.828689508988799E+00, -2.730577314388358E-01,
2454849.500000000, A.D. 2009-Jan-18 00:00:00.0000,      66.184420,  4.241099912493140E+08, -6.356510342997841E+08, -6.851769503750473E+06,  1.071617159211650E+01,  7.878977990848190E+00, -2.725056864577540E-01,
2454852.500000000, A.D. 2009-Jan-21 00:00:00.0000,      66.184503,  4.268832608577550E+08, -6.336022977332104E+08, -6.922329801682264E+06,  1.068219846919018E+01,  7.928075199475602E+00, -2.719879321006138E-01,
2454855.500000000, A.D. 2009-Jan-24 00:00:00.0000,      66.184585,  4.296481203090333E+08, -6.315410296303903E+08, -6.992756026447117E+06,  1.065089844283126E+01,  7.977830884339402E+00, -2.713900360139396E-01,
2454858.500000000, A.D. 2009-Jan-27 00:00:00.0000,      66.184666,  4.324041230479384E+08, -6.294668627133750E+08, -7.063035878166109E+06,  1.061498799018770E+01,  8.025024793479623E+00, -2.709338449724772E-01,
2454861.500000000, A.D. 2009-Jan-30 00:00:00.0000,      66.184744,  4.351515041335186E+08, -6.273805351438769E+08, -7.133189865908772E+06,  1.058286966691202E+01,  8.073977162062580E+00, -2.703569040295237E-01,
2454864.500000000, A.D. 2009-Feb-02 00:00:00.0000,      66.184821,  4.378904096012861E+08, -6.252814590615251E+08, -7.203190845794320E+06,  1.055003415992176E+01,  8.123913722826462E+00, -2.697355040152569E-01,
2454867.500000000, A.D. 2009-Feb-05 00:00:00.0000,      66.184895,  4.406202981733892E+08, -6.231698625011874E+08, -7.273051617499501E+06,  1.051649396289744E+01,  8.169478937668773E+00, -2.692733756308963E-01,
2454870.500000000, A.D. 2009-Feb-08 00:00:00.0000,      66.184967,  4.433416674887642E+08, -6.210456031316710E+08, -7.342757238392591E+06,  1.048083896281228E+01,  8.219890898348824E+00, -2.686460385188849E-01,
2454873.500000000, A.D. 2009-Feb-11 00:00:00.0000,      66.185036,  4.460537644067627E+08, -6.189087568202729E+08, -7.412315906035006E+06,  1.044540912263549E+01,  8.267559362272575E+00, -2.680987696307962E-01,
2454876.500000000, A.D. 2009-Feb-14 00:00:00.0000,      66.185102,  4.487569611174517E+08, -6.167598441910648E+08, -7.481738541354209E+06,  1.041276756041050E+01,  8.314583582858877E+00, -2.675217570826858E-01,
2454879.500000000, A.D. 2009-Feb-17 00:00:00.0000,      66.185165,  4.514512089803746E+08, -6.145982901757419E+08, -7.551000315440148E+06,  1.037556542495025E+01,  8.362584674065930E+00, -2.669603359503778E-01,
2454882.500000000, A.D. 2009-Feb-20 00:00:00.0000,      66.185225,  4.541363833321246E+08, -6.124246811907625E+08, -7.620121554980785E+06,  1.034266042900202E+01,  8.410762806854819E+00, -2.663290542307650E-01,
2454885.500000000, A.D. 2009-Feb-23 00:00:00.0000,      66.185281,  4.568126472094730E+08, -6.102384595622780E+08, -7.689076492863148E+06,  1.030787679886545E+01,  8.459294467725988E+00, -2.656884898832139E-01,
2454888.500000000, A.D. 2009-Feb-26 00:00:00.0000,      66.185334,  4.594793060630563E+08, -6.080398291655293E+08, -7.757877964193702E+06,  1.027036773922768E+01,  8.503990735055849E+00, -2.652125369105360E-01,
2454891.500000000, A.D. 2009-Mar-01 00:00:00.0000,      66.185384,  4.621369438717006E+08, -6.058291164436849E+08, -7.826526491196543E+06,  1.023449973385585E+01,  8.553293180028728E+00, -2.645285577219507E-01,
2454894.500000000, A.D. 2009-Mar-04 00:00:00.0000,      66.185429,  4.647850466049474E+08, -6.036061069469931E+08, -7.895016437254727E+06,  1.019826310886809E+01,  8.599487833946522E+00, -2.639453911968372E-01,
2454897.500000000, A.D. 2009-Mar-07 00:00:00.0000,      66.185471,  4.674239032086177E+08, -6.013712553529016E+08, -7.963358033196449E+06,  1.016370725594754E+01,  8.645355418280232E+00, -2.633439226530747E-01,
2454900.500000000, A.D. 2009-Mar-10 00:00:00.0000,      66.185509,  4.700535724248713E+08, -5.991238911790928E+08, -8.031522134381741E+06,  1.012530162872484E+01,  8.694516325087772E+00, -2.626630032780399E-01,
2454903.500000000, A.D. 2009-Mar-13 00:00:00.0000,      66.185542,  4.726734663233248E+08, -5.968645572876161E+08, -8.099533135033548E+06,  1.009035401060223E+01,  8.740531776494759E+00, -2.620386039185569E-01,
2454906.500000000, A.D. 2009-Mar-16 00:00:00.0000,      66.185572,  4.752839405669260E+08, -5.945930282804701E+08, -8.167374357217222E+06,  1.005326377391118E+01,  8.786872521087936E+00, -2.614076131722101E-01,
2454909.500000000, A.D. 2009-Mar-19 00:00:00.0000,      66.185597,  4.778844690116484E+08, -5.923094183792502E+08, -8.235052291160524E+06,  1.001355594416778E+01,  8.831329735558466E+00, -2.608685072001342E-01,
2454912.500000000, A.D. 2009-Mar-22 00:00:00.0000,      66.185618,  4.804756327185724E+08, -5.900142014929706E+08, -8.302573471664935E+06,  9.978304812538012E+00,  8.879316643359260E+00, -2.601256931426108E-01,
2454915.500000000, A.D. 2009-Mar-25 00:00:00.0000,      66.185634,  4.830570701715736E+08, -5.877067490824969E+08, -8.369915873240501E+06,  9.940263079256189E+00,  8.924956259452768E+00, -2.594904259620772E-01,
2454918.500000000, A.D. 2009-Mar-28 00:00:00.0000,      66.185646,  4.856287019839380E+08, -5.853875398094302E+08, -8.437095413742542E+06,  9.902756339073191E+00,  8.970257978402538E+00, -2.588554086770487E-01,
2454921.500000000, A.D. 2009-Mar-31 00:00:00.0000,      66.185654,  4.881906576510264E+08, -5.830561717495682E+08, -8.504091382519454E+06,  9.863571195775869E+00,  9.018802616425500E+00, -2.581068927073771E-01,
2454924.500000000, A.D. 2009-Apr-03 00:00:00.0000,      66.185657,  4.907422413082743E+08, -5.807131190383487E+08, -8.570926142598689E+06,  9.826415446288149E+00,  9.061722624127507E+00, -2.575200842730450E-01,
2454927.500000000, A.D. 2009-Apr-06 00:00:00.0000,      66.185656,  4.932841290611930E+08, -5.783583930846959E+08, -8.637587604216903E+06,  9.787836603469346E+00,  9.106774463586989E+00, -2.568557989062525E-01,
2454930.500000000, A.D. 2009-Apr-09 00:00:00.0000,      66.185650,  4.958159251396360E+08, -5.759917798550198E+08, -8.704068942614138E+06,  9.747152873121291E+00,  9.152114598648931E+00, -2.561985822159589E-01,
2454933.500000000, A.D. 2009-Apr-12 00:00:00.0000,      66.185640,  4.983378588785081E+08, -5.736137480347986E+08, -8.770381946984559E+06,  9.711119883489182E+00,  9.198417425172632E+00, -2.554305424988170E-01,
2454936.500000000, A.D. 2009-Apr-15 00:00:00.0000,      66.185626,  5.008496624920451E+08, -5.712235989305485E+08, -8.836500629388869E+06,  9.670121657283619E+00,  9.243383169992072E+00, -2.547612114896260E-01,
2454939.500000000, A.D. 2009-Apr-18 00:00:00.0000,      66.185607,  5.033510077266462E+08, -5.688220087191882E+08, -8.902450240338296E+06,  9.630320585158286E+00,  9.287407206561534E+00, -2.541033510418798E-01,
2454942.500000000, A.D. 2009-Apr-21 00:00:00.0000,      66.185584,  5.058423000726451E+08, -5.664088411053932E+08, -8.968215982499897E+06,  9.591454277054744E+00,  9.333921905902079E+00, -2.533204238421018E-01,
2454945.500000000, A.D. 2009-Apr-24 00:00:00.0000,      66.185557,  5.083229546584354E+08, -5.639841960751282E+08, -9.033805168291003E+06,  9.551986556324684E+00,  9.374995346722564E+00, -2.527294047892950E-01,
2454948.500000000, A.D. 2009-Apr-27 00:00:00.0000,      66.185526,  5.107936610653685E+08, -5.615481895784745E+08, -9.099210250054151E+06,  9.512013359880676E+00,  9.420221423674043E+00, -2.519809691355550E-01,
2454951.500000000, A.D. 2009-Apr-30 00:00:00.0000,      66.185491,  5.132539317469161E+08, -5.591003806414787E+08, -9.164417521097332E+06,  9.470096689712040E+00,  9.465946571895262E+00, -2.512257356292160E-01,
2454954.500000000, A.D. 2009-May-03 00:00:00.0000,      66.185452,  5.157036100196908E+08, -5.566414000645378E+08, -9.229449165832996E+06,  9.431802548971767E+00,  9.509255336249240E+00, -2.504954057066349E-01,
2454957.500000000, A.D. 2009-May-06 00:00:00.0000,      66.185410,  5.181427964804820E+08, -5.541707575069957E+08, -9.294281135360777E+06,  9.388761670994297E+00,  9.553307595698358E+00, -2.497843860908735E-01,
2454960.500000000, A.D. 2009-May-09 00:00:00.0000,      66.185363,  5.205711183689018E+08, -5.516890718425806E+08, -9.358936623500109E+06,  9.348207540612066E+00,  9.596011140962707E+00, -2.490813172719974E-01,
2454963.500000000, A.D. 2009-May-12 00:00:00.0000,      66.185313,  5.229891577472775E+08, -5.491962251082476E+08, -9.423400201887220E+06,  9.309387456808864E+00,  9.640630214763400E+00, -2.482645367023517E-01,
2454966.500000000, A.D. 2009-May-15 00:00:00.0000,      66.185260,  5.253963143906004E+08, -5.466918874018614E+08, -9.487664122484535E+06,  9.266543876149973E+00,  9.681594385947561E+00, -2.476221296240162E-01,
2454969.500000000, A.D. 2009-May-18 00:00:00.0000,      66.185204,  5.277929576644406E+08, -5.441764801261494E+08, -9.551736171234488E+06,  9.224941590391234E+00,  9.726467732590191E+00, -2.468079113062882E-01,
2454972.500000000, A.D. 2009-May-21 00:00:00.0000,      66.185144,  5.301786830074334E+08, -5.416496108859847E+08, -9.615602569822639E+06,  9.181991056668183E+00,  9.770675095615895E+00, -2.460151318823542E-01,
2454975.500000000, A.D. 2009-May-24 00:00:00.0000,      66.185081,  5.325532581114193E+08, -5.391119804908468E+08, -9.679288234653831E+06,  9.141422877805079E+00,  9.810893573420913E+00, -2.453236753969668E-01,
2454978.500000000, A.D. 2009-May-27 00:00:00.0000,      66.185016,  5.349172143926169E+08, -5.365632071475238E+08, -9.742767721330285E+06,  9.097955835533735E+00,  9.854867290135113E+00, -2.445200383516299E-01,
2454981.500000000, A.D. 2009-May-30 00:00:00.0000,      66.184948,  5.372700141061924E+08, -5.340035306621775E+08, -9.806053104379088E+06,  9.056578367865711E+00,  9.896717521402158E+00, -2.437566270812734E-01,
2454984.500000000, A.D. 2009-Jun-02 00:00:00.0000,      66.184878,  5.396120977969292E+08, -5.314329151403509E+08, -9.869134651958913E+06,  9.015863444418054E+00,  9.939436934854136E+00, -2.429325540544172E-01,
2454987.500000000, A.D. 2009-Jun-05 00:00:00.0000,      66.184805,  5.419428797507592E+08, -5.288509582842910E+08, -9.932001058855057E+06,  8.969561098854259E+00,  9.980444770769848E+00, -2.422302988770357E-01,
2454990.500000000, A.D. 2009-Jun-08 00:00:00.0000,      66.184731,  5.442625096571751E+08, -5.262584636056705E+08, -9.994676089027762E+06,  8.927333165382604E+00,  1.002337366960779E+01, -2.413891323553821E-01,
2454993.500000000, A.D. 2009-Jun-11 00:00:00.0000,      66.184654,  5.465709678701241E+08, -5.236550058047539E+08, -1.005713956474975E+07,  8.884012935116504E+00,  1.006546805445821E+01, -2.405715037058780E-01,
2454996.500000000, A.D. 2009-Jun-14 00:00:00.0000,      66.184576,  5.488679907442763E+08, -5.210410365796472E+08, -1.011940789733863E+07,  8.841217361116298E+00,  1.010438575339113E+01, -2.398566139737031E-01,
2454999.500000000, A.D. 2009-Jun-17 00:00:00.0000,      66.184496,  5.511541806205907E+08, -5.184162541952934E+08, -1.018145863583848E+07,  8.797507088724078E+00,  1.014864553176807E+01, -2.389459743442952E-01,
2455002.500000000, A.D. 2009-Jun-20 00:00:00.0000,      66.184415,  5.534287198508004E+08, -5.157806152626536E+08, -1.024329712645870E+07,  8.753906285487059E+00,  1.018888355206642E+01, -2.381650620629170E-01,
2455005.500000000, A.D. 2009-Jun-23 00:00:00.0000,      66.184333,  5.556919348715425E+08, -5.131344506049281E+08, -1.030492799957123E+07,  8.710460293378510E+00,  1.022908270291044E+01, -2.373632502524439E-01,
2455008.500000000, A.D. 2009-Jun-26 00:00:00.0000,      66.184251,  5.579435640171400E+08, -5.104774193540133E+08, -1.036633706271416E+07,  8.662693546905144E+00,  1.026998120390942E+01, -2.365767782167558E-01,
2455011.500000000, A.D. 2009-Jun-29 00:00:00.0000,      66.184167,  5.601836234635121E+08, -5.078103395065454E+08, -1.042755037758800E+07,  8.620632756254849E+00,  1.031055482160875E+01, -2.357135739779550E-01,
2455014.500000000, A.D. 2009-Jul-02 00:00:00.0000,      66.184083,  5.624123946180745E+08, -5.051326107697042E+08, -1.048853839851949E+07,  8.576340947566438E+00,  1.035148889783296E+01, -2.348495725468362E-01,
2455017.500000000, A.D. 2009-Jul-05 00:00:00.0000,      66.183999,  5.646293538060260E+08, -5.024444201588013E+08, -1.054931145014721E+07,  8.530640123064888E+00,  1.039031170787873E+01, -2.340769459835621E-01,
2455020.500000000, A.D. 2009-Jul-08 00:00:00.0000,      66.183915,  5.668349401779370E+08, -4.997458261363500E+08, -1.060986240345925E+07,  8.486353438276433E+00,  1.043312134061149E+01, -2.331217765535394E-01,
2455023.500000000, A.D. 2009-Jul-11 00:00:00.0000,      66.183831,  5.690283995689709E+08, -4.970366777756172E+08, -1.067019094969290E+07,  8.440258243476675E+00,  1.047080248119042E+01, -2.323567730142484E-01,
2455026.500000000, A.D. 2009-Jul-14 00:00:00.0000,      66.183748,  5.712101265807997E+08, -4.943175759259425E+08, -1.073031032494560E+07,  8.395008447718785E+00,  1.050908461906188E+01, -2.315430396316933E-01,
2455029.500000000, A.D. 2009-Jul-17 00:00:00.0000,      66.183665,  5.733802033351598E+08, -4.915880578509632E+08, -1.079019781883085E+07,  8.347519189883872E+00,  1.055033385957511E+01, -2.306355108178351E-01,
2455032.500000000, A.D. 2009-Jul-20 00:00:00.0000,      66.183583,  5.755383095867796E+08, -4.888486534762210E+08, -1.084987405861318E+07,  8.304352309237805E+00,  1.058884045529096E+01, -2.297604031772744E-01,
2455035.500000000, A.D. 2009-Jul-23 00:00:00.0000,      66.183503,  5.776847829578716E+08, -4.860988542867079E+08, -1.090931251803389E+07,  8.257769851112883E+00,  1.062883281487620E+01, -2.288602709771426E-01,
2455038.500000000, A.D. 2009-Jul-26 00:00:00.0000,      66.183423,  5.798189198502190E+08, -4.833388395262162E+08, -1.096852454790664E+07,  8.209644960200393E+00,  1.066688488615657E+01, -2.280418967207236E-01,
2455041.500000000, A.D. 2009-Jul-29 00:00:00.0000,      66.183345,  5.819411566945846E+08, -4.805690569872350E+08, -1.102751686965317E+07,  8.165243154909991E+00,  1.070652467726730E+01, -2.270939689071629E-01,
2455044.500000000, A.D. 2009-Aug-01 00:00:00.0000,      66.183268,  5.840511190423640E+08, -4.777891047893840E+08, -1.108627489840400E+07,  8.117187928336710E+00,  1.074262963057662E+01, -2.263036673603804E-01,
2455047.500000000, A.D. 2009-Aug-04 00:00:00.0000,      66.183194,  5.861490861985396E+08, -4.749995681683908E+08, -1.114481333986944E+07,  8.070726207659579E+00,  1.078053369628219E+01, -2.254177322054720E-01,
2455050.500000000, A.D. 2009-Aug-07 00:00:00.0000,      66.183121,  5.882351827097301E+08, -4.721998900237598E+08, -1.120310626644304E+07,  8.023222934233996E+00,  1.082164954881924E+01, -2.244116489624575E-01,
2455053.500000000, A.D. 2009-Aug-10 00:00:00.0000,      66.183051,  5.903087052822325E+08, -4.693904465831689E+08, -1.126117324831778E+07,  7.977138008285899E+00,  1.085751309125700E+01, -2.235665000867471E-01,
2455056.500000000, A.D. 2009-Aug-13 00:00:00.0000,      66.182983,  5.923701439624857E+08, -4.665711608692194E+08, -1.131900087725410E+07,  7.928737333977508E+00,  1.089597647071688E+01, -2.226403696930430E-01,
2455059.500000000, A.D. 2009-Aug-16 00:00:00.0000,      66.182918,  5.944189306666261E+08, -4.637421175084592E+08, -1.137659454804912E+07,  7.879892199064043E+00,  1.093271814612896E+01, -2.217689766458473E-01,
2455062.500000000, A.D. 2009-Aug-19 00:00:00.0000,      66.182855,  5.964555038447548E+08, -4.609038212370312E+08, -1.143396368329155E+07,  7.835167848224431E+00,  1.096939807219269E+01, -2.208256438082081E-01,
2455065.500000000, A.D. 2009-Aug-22 00:00:00.0000,      66.182796,  5.984797551395051E+08, -4.580555633862511E+08, -1.149107976278028E+07,  7.784913840394250E+00,  1.100576102588156E+01, -2.199512796667635E-01,
2455068.500000000, A.D. 2009-Aug-25 00:00:00.0000,      66.182739,  6.004915177156290E+08, -4.551979351659363E+08, -1.154796364588454E+07,  7.736884575874483E+00,  1.104320040425802E+01, -2.190001027906212E-01,
2455071.500000000, A.D. 2009-Aug-28 00:00:00.0000,      66.182686,  6.024909336708682E+08, -4.523306055494908E+08, -1.160459715144798E+07,  7.688805141074512E+00,  1.108214065291928E+01, -2.179731856476534E-01,
2455074.500000000, A.D. 2009-Aug-31 00:00:00.0000,      66.182636,  6.044772967108033E+08, -4.494538663698824E+08, -1.166099569206643E+07,  7.639814947966449E+00,  1.111529605029692E+01, -2.171569680058814E-01,
2455077.500000000, A.D. 2009-Sep-03 00:00:00.0000,      66.182590,  6.064513226721791E+08, -4.465679607416500E+08, -1.171715464498994E+07,  7.591236647684635E+00,  1.115251273170425E+01, -2.161725521614342E-01,
2455080.500000000, A.D. 2009-Sep-06 00:00:00.0000,      66.182547,  6.084125909577510E+08, -4.436725997216429E+08, -1.177306442404422E+07,  7.542152203980541E+00,  1.118834001608328E+01, -2.152296947742851E-01,
2455083.500000000, A.D. 2009-Sep-09 00:00:00.0000,      66.182508,  6.103612558429147E+08, -4.407682096506244E+08, -1.182873614823127E+07,  7.495288590090350E+00,  1.122287911736142E+01, -2.142886466233556E-01,
2455086.500000000, A.D. 2009-Sep-12 00:00:00.0000,      66.182473,  6.122973122600677E+08, -4.378541429957702E+08, -1.188414207156771E+07,  7.442756706309624E+00,  1.125959442056736E+01, -2.133265353385156E-01,
2455089.500000000, A.D. 2009-Sep-15 00:00:00.0000,      66.182442,  6.142202589220234E+08, -4.349311144503224E+08, -1.193931088777310E+07,  7.393637852493432E+00,  1.129490406761596E+01, -2.123586849375267E-01,
2455092.500000000, A.D. 2009-Sep-18 00:00:00.0000,      66.182415,  6.161305109161041E+08, -4.319990370522323E+08, -1.199422951445290E+07,  7.345251264562134E+00,  1.133065554483438E+01, -2.113430550671382E-01,
2455095.500000000, A.D. 2009-Sep-21 00:00:00.0000,      66.182392,  6.180275713515677E+08, -4.290578903910508E+08, -1.204889910677165E+07,  7.294168154443497E+00,  1.136278416684882E+01, -2.104862156427538E-01,
2455098.500000000, A.D. 2009-Sep-24 00:00:00.0000,      66.182374,  6.199120568319328E+08, -4.261080189968117E+08, -1.210332105728859E+07,  7.245716060757522E+00,  1.139924330597048E+01, -2.094241605577785E-01,
2455101.500000000, A.D. 2009-Sep-27 00:00:00.0000,      66.182360,  6.217835214231532E+08, -4.231488461474314E+08, -1.215747612531602E+07,  7.195062056555580E+00,  1.143384858676129E+01, -2.084389598961640E-01,
2455104.500000000, A.D. 2009-Sep-30 00:00:00.0000,      66.182350,  6.236417898797661E+08, -4.201809457838746E+08, -1.221138456271815E+07,  7.144943876190276E+00,  1.146611114064497E+01, -2.075172553639453E-01,
2455107.500000000, A.D. 2009-Oct-03 00:00:00.0000,      66.182344,  6.254871369329778E+08, -4.172040023617395E+08, -1.226502637130862E+07,  7.091863741346033E+00,  1.150220241602961E+01, -2.064764758608666E-01,
2455110.500000000, A.D. 2009-Oct-06 00:00:00.0000,      66.182343,  6.273190054257187E+08, -4.142185710448828E+08, -1.231842469045278E+07,  7.042469962490119E+00,  1.153475313373013E+01, -2.055036503141849E-01,
2455113.500000000, A.D. 2009-Oct-09 00:00:00.0000,      66.182346,  6.291380268892094E+08, -4.112245955507102E+08, -1.237156562410793E+07,  6.993406539612237E+00,  1.156831410553574E+01, -2.044732079643357E-01,
2455116.500000000, A.D. 2009-Oct-12 00:00:00.0000,      66.182354,  6.309437357446918E+08, -4.082216983714904E+08, -1.242443737058789E+07,  6.940223328325330E+00,  1.160091982572247E+01, -2.035238941988693E-01,
2455119.500000000, A.D. 2009-Oct-15 00:00:00.0000,      66.182366,  6.327363261468809E+08, -4.052104290049765E+08, -1.247705457747045E+07,  6.890969719022039E+00,  1.163537249386768E+01, -2.024392831297233E-01,
2455122.500000000, A.D. 2009-Oct-18 00:00:00.0000,      66.182383,  6.345155199991082E+08, -4.021902582152081E+08, -1.252939693653268E+07,  6.838205879191935E+00,  1.166772839732701E+01, -2.014530476083456E-01,
2455125.500000000, A.D. 2009-Oct-21 00:00:00.0000,      66.182404,  6.362810871822485E+08, -3.991618778147154E+08, -1.258148875981671E+07,  6.785881690634695E+00,  1.169808432237989E+01, -2.005217882581132E-01,
2455128.500000000, A.D. 2009-Oct-24 00:00:00.0000,      66.182429,  6.380336141330223E+08, -3.961251376626782E+08, -1.263331233368817E+07,  6.734033308051092E+00,  1.173325452837071E+01, -1.993914031889430E-01,
